runtype,series_X,series_Y,rank,entry_scale,exit_scale,train_start,train_end,test_start,test_end,par_rownumber,returns,volatility,sharpe,sortino
test,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1465,-0.755624249578,104.130540367,0.0896313377408,0.0896642943177
train,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1466,1.65669870377,158.708147551,0.109847308165,0.115860621697
test,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1466,-0.494168579578,82.8500502069,0.09907582863,0.0996425271144
train,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1467,8.70075035095,369.025284035,0.159909299359,0.166642767609
test,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1467,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1468,6.7804980278,192.610159387,0.16901836728,0.188017506915
test,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1468,-1.49753192067,129.049125595,-0.141502280074,-1.79801421445
train,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1469,4.02923202515,172.009594656,-0.00900380604737,-0.0121210316646
test,ATT_Inc,Merck__Co_Inc,5,1.0,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1469,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1470,6.62671709061,207.209381445,0.166746667269,0.184314109563
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1470,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1471,10.8661146164,422.029440652,0.195484084467,0.194763264612
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1471,2.90927314758,72.3581286042,0.165059397431,0.187274475245
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1472,9.01996612549,290.899191988,-0.0289007080365,-0.0512439982332
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1472,-1.64653474092,412.566591668,0.113951921529,0.126429680696
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1473,-0.537114650011,73.6931555823,-0.0819349255824,-0.137530079848
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1473,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1474,5.19038152695,247.148725569,0.111135613341,0.111851783053
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1474,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1475,7.98485660553,278.018860593,0.203294498316,0.214442431385
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1475,2.22117543221,92.3234684034,0.121906472345,0.134168722061
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1476,3.81670093536,112.353776661,-0.0744423858496,-0.349003318197
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1476,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1477,5.71814632416,207.323584501,0.0251503441248,0.0375409843432
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1477,-3.6959271431,76.5045698741,0.0429901747251,0.0547814762924
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1478,4.44088459015,153.55220941,0.152350773019,0.167648213514
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1478,2.26601886749,79.9216289526,0.104705819056,0.10592870413
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1479,5.60200119019,179.301356225,0.18153420642,0.208081703421
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1479,-1.34231701493,31.1413126419,-0.0683783629845,-0.218852288177
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1480,4.07200479507,111.382666096,0.1165370148,0.128367691241
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1480,1.64257669449,139.361450563,0.0919186213154,0.0919213076326
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1481,0.821800589561,122.964986741,0.100049883641,0.112917130901
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1481,0.182900071144,63.6415909953,0.0562282897876,0.0578125011885
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1482,9.9511423111,369.516053399,0.225224690439,0.232168484133
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1482,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1483,6.06833744049,144.140102625,-0.041245781705,-0.119641842389
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1483,-2.15249371529,166.030068157,-0.117617203447,-0.49813881487
train,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1484,2.51730895042,167.65539531,0.138705912429,0.162507580058
test,ATT_Inc,Merck__Co_Inc,5,1.0,1.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1484,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1485,7.92746734619,274.401532852,0.179691513862,0.196221165946
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1485,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1486,8.83211326599,327.959345188,0.149617013823,0.151493929229
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1486,1.13610005379,34.1422849008,0.115802381622,0.139819829119
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1487,3.93153572083,154.205691592,0.16528054084,0.180342684486
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1487,2.31082296371,122.651153703,0.106203358323,0.106804800997
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1488,0.508681774139,55.3496363691,0.0994776436694,0.118278722905
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1488,-0.775987491012,39.2731308186,0.0154242619975,0.0183140013628
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1489,5.42436075211,251.778459139,0.132506096911,0.133035786333
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1489,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1490,3.91317176819,123.837480977,0.135140025074,0.137760984515
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1490,4.27421712875,163.341195468,-0.0968874527237,-0.265997579993
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1491,2.32790350914,83.5535944554,0.0089087100471,0.0138368875511
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1491,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1492,7.13656330109,212.38546705,0.206512402126,0.226883267453
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1492,0.518915534019,87.2193013756,0.0813889041439,0.100994162121
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1493,2.2270591259,62.0637376331,0.137758270124,0.161931368586
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1493,2.10308551788,86.037275242,0.127878052573,0.14473453705
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1494,4.51486492157,159.646964644,0.147010658995,0.154128645375
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1494,0.117702245712,50.5945229851,0.0535968469345,0.0762791908929
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1495,2.22333455086,94.2408814193,0.060582864732,0.0764062039559
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1495,0.218575835228,98.174267778,0.0144682203788,0.0180533156359
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1496,1.06354594231,89.9315822119,0.0979444019001,0.108113112925
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1496,0.101644635201,55.0213421684,-0.0763340348287,-0.121144795223
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1497,5.6844162941,205.387757002,0.175056384453,0.190480760605
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1497,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1498,4.9243555069,131.070500545,-0.0611829737863,-0.152675741629
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1498,-1.02675398998,92.376303526,0.0498367522419,0.0561429148902
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1499,2.12561798096,123.758712935,0.136729269596,0.165214263519
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.0,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1499,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1500,5.80977296829,200.644279716,0.163762349891,0.179935551201
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1500,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1501,9.82388210297,367.748538157,0.149559297498,0.149848378789
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1501,0.921060919762,33.7014869178,0.107725184175,0.12829389784
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1502,4.87836408615,171.306615605,0.178776415463,0.193661753212
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1502,1.39758491516,107.132290265,0.0598219865209,0.0652658705931
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1503,0.436386108398,42.0367900336,0.0980408035163,0.117648575423
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1503,-0.775987491012,39.2731308186,0.0154242619975,0.0183140013628
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1504,5.26247930527,245.142477319,0.126581627311,0.127068870318
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1504,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1505,4.21411561966,136.675062046,0.126901804469,0.129180315644
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1505,3.88413619995,171.575470264,-0.103203087301,-0.296243250622
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1506,1.4414536953,95.7491007333,-0.0991753086408,-0.246351688972
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1506,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1507,6.12579202652,197.22307857,0.195860526216,0.214618389406
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1507,-0.192597270012,60.8053079175,0.0235061411246,0.0329449836585
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1508,2.77433419228,80.39833346,0.152156010318,0.178799186298
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1508,1.4437353611,72.6688489368,-0.0591113340482,-0.157335180383
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1509,2.98220896721,98.7071542846,0.139648249104,0.146944462639
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1509,0.012393116951,46.7497257405,0.044925831311,0.0646616298344
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1510,4.03357505798,136.234611613,0.0580865415757,0.0777280285342
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1510,0.189944148064,93.6757435739,0.0214388240248,0.0262195249876
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1511,0.807570457458,80.5639560388,0.0924958543666,0.102452773682
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1511,0.101644635201,55.0213421684,-0.0763340348287,-0.121144795223
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1512,6.27121210098,239.105109967,0.194899577715,0.193124098367
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1512,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1513,4.38207197189,113.42025099,-0.0613808642931,-0.152953369001
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2012-06-24 00:00:00,2012-12-23 00:00:00,2012-12-23 00:00:00,2013-06-23 00:00:00,1513,-1.72058624029,96.8956321855,0.0654865432837,0.0693289751696
train,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1514,1.7820084095,112.314685238,0.128093174484,0.156027945678
test,ATT_Inc,Merck__Co_Inc,5,1.5,0.5,2012-12-23 00:00:00,2013-06-23 00:00:00,2013-06-23 00:00:00,2013-12-22 00:00:00,1514,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1515,5.26945018768,198.398899151,0.160530978516,0.176190925734
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2006-01-01 00:00:00,2006-07-02 00:00:00,2006-07-02 00:00:00,2006-12-31 00:00:00,1515,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1516,10.4413709641,396.475426339,0.173318146366,0.172453041479
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2006-07-02 00:00:00,2006-12-31 00:00:00,2006-12-31 00:00:00,2007-07-01 00:00:00,1516,0.723918557167,28.363706802,0.0966962191197,0.116236294676
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1517,4.8453540802,178.532483334,0.176885072227,0.192793622867
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2006-12-31 00:00:00,2007-07-01 00:00:00,2007-07-01 00:00:00,2007-12-30 00:00:00,1517,2.38763427734,123.688378569,0.114500566043,0.116623878099
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1518,0.0660314559937,34.1836216203,0.110353563167,0.115072680682
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2007-07-01 00:00:00,2007-12-30 00:00:00,2007-12-30 00:00:00,2008-06-29 00:00:00,1518,-0.775987491012,39.2731308186,0.0154242619975,0.0183140013628
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1519,5.07387685776,237.617220705,0.119874801923,0.120311002525
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2007-12-30 00:00:00,2008-06-29 00:00:00,2008-06-29 00:00:00,2008-12-28 00:00:00,1519,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1520,4.84264945984,169.543582967,0.108960200832,0.110761616692
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2008-06-29 00:00:00,2008-12-28 00:00:00,2008-12-28 00:00:00,2009-06-28 00:00:00,1520,2.95667171478,136.54722251,-0.106394725052,-0.310194845657
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1521,1.99368572235,72.2074674964,0.137315869394,0.137586566645
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2008-12-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-12-27 00:00:00,1521,0.0,0.0,nan,nan
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1522,4.46652269363,142.124470478,0.171609163274,0.189382973438
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2009-06-28 00:00:00,2009-12-27 00:00:00,2009-12-27 00:00:00,2010-06-27 00:00:00,1522,-0.841003715992,36.8664808719,-0.0334681406244,-0.0555994352111
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1523,4.29536676407,145.479974681,0.191460737641,0.214325045481
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2009-12-27 00:00:00,2010-06-27 00:00:00,2010-06-27 00:00:00,2010-12-26 00:00:00,1523,2.87226629257,90.9104123904,0.134974233699,0.151918786502
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1524,3.8728928566,138.998527735,0.14112328464,0.147519174284
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2010-06-27 00:00:00,2010-12-26 00:00:00,2010-12-26 00:00:00,2011-06-26 00:00:00,1524,0.0412157773972,42.6863830264,0.0490522247672,0.0714629807897
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1525,3.8542766571,104.715829677,0.15467409592,0.166297888822
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2010-12-26 00:00:00,2011-06-26 00:00:00,2011-06-26 00:00:00,2011-12-25 00:00:00,1525,-0.351026296616,88.5695882788,0.0191515002208,0.0234337221407
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1526,1.67763376236,112.425740261,0.113453472139,0.125341358331
test,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2011-06-26 00:00:00,2011-12-25 00:00:00,2011-12-25 00:00:00,2012-06-24 00:00:00,1526,0.983402609825,52.5584206539,0.00444722243458,0.00569866078354
train,ATT_Inc,Merck__Co_Inc,5,1.5,1.0,2011-12-25 00:00:00,2012-06-24 00:00:00,2012-06-24 00:00:00,2012-12-23 00:00:00,1527,5.56702899933,214.21396702,0.186507627893,0.185265958092
